Id,Texto,Sentimiento,Texto_preprocesado
1.0427119978282926e+18,"@cauteixonera @HayKjoderse És el que esta esperant tant els polítics d'allà, com els d'aquí. La única arma que tenen és guanyar temps i esgotar-nos.  TOTS i TOTES som imprescindibles.  Aguantem i cuidem-nos entre nosaltres!!  Un futur millor està en joc. Aguanta, germana!  DONEC PERFICIAM ||☆||🎗🎗🎗🎗",Positivo,"['esperant', 'polítics', 'dallà', 'daquí', 'única', 'arma', 'tenen', 'guanyar', 'temp', 'esgotarnos', 'imprescindibles', 'aguantem', 'cuidemnos', 'futur', 'millor', 'joc', 'aguanta', 'germana', 'donec', 'perficiam']"
1.0974439754794149e+34,"@cloudechka @J_Zaragoza_ Es refereix al PP i companyia en comçaració amb el Psoe, però tant se val, segur que a ell també li molaria. (I al Psoe, per molt que dissimulin).",Negativo,"['refereix', 'pp', 'companyia', 'comçaració', 'psoe', 'se', 'val', 'segur', 'ell', 'molaria', 'psoe', 'dissimulin']"
1.1035862634189742e+34,"Ens veiem tots i totes a les 12h a la Plaça de la Vila per la lectura del Manifest amb motiu del 8 de Març, Dia Internacional de la Dona! 💜💪🏻 https://t.co/Y8SfN93os4",Negativo,"['veiem', 'h', 'plaça', 'vila', 'lectura', 'manifest', 'motiu', 'març', 'dia', 'internacional', 'dona']"
1.0384603900390685e+18,"Us reenvio correu que he rebut d’un amic:  Avui he pogut parlar amb un alemany que m'han presentat. Ell, que treballa pel govern federal, ha vingut aquí per assistir a laj manifestació de l'11-S .",Positivo,"['reenvio', 'correu', 'rebut', 'd', 'amic', 'avui', 'pogut', 'parlar', 'alemany', 'mhan', 'presentat', 'ell', 'treballa', 'govern', 'federal', 'vingut', 'assistir', 'laj', 'manifestació', 'l']"
1.0989118459629568e+18,"Quin fill de puta  La vomitiva ignorància de Bernardos:  I què, si els presos no es dutxen?  via @elnacionalcat https://t.co/1r6GgjgaDW",Positivo,"['fill', 'puta', 'vomitiva', 'ignorància', 'bernardos', 'presos', 'dutxen', 'via']"
1.1040420885581496e+18,"Busquen confrontació, busquen dividir la societat, busquen criminalitzar al adversari, busquen la sumisió de les revoltes.   Sabeu que us dic? Sóc home, independentista, a favor del feminisme i a favor de les classes populars.   Sou feixisme en estat pur. https://t.co/seujPXoxFb",Positivo,"['busquen', 'confrontació', 'busquen', 'dividir', 'societat', 'busquen', 'criminalitzar', 'adversari', 'busquen', 'sumisió', 'revoltes', 'dic', 'home', 'independentista', 'favor', 'feminisme', 'favor', 'class', 'populars', 'feixisme', 'pur']"
1.0961267699445105e+34,@Gargotejant Ma mare ho sap tot i el que no sap ho endevina. Suposo que ens segueix al Twitter. 😁,Negativo,"['mare', 'endevina', 'suposo', 'segueix', 'twitter']"
1.0402469456405748e+18,".@judithineuropa:  A Espanya hi ha #presospolítics. De fet, un excol·lega meu, @raulromeva, que va ser molt actiu aquí, és a la presó i estic molt preocupada per ell. Si em demana si hi ha més països a la UE que cal que siguin investigats seriosament, diria que sí  https://t.co/hFGE9vSNWX",Positivo,"['espanya', 'fet', 'excol', 'lega', 'actiu', 'presó', 'preocupada', 'ell', 'demana', 'països', 'ue', 'cal', 'siguin', 'investigats', 'seriosament', 'diria', 'sí']"
1.0373407551179776e+34,"Si a nosaltres, que hem demostrat ser més pacífics que Gandhi, ens diuen radicals, com ens dirien si anéssim amb la cara tapada, cúter en mà, amenaçant pel carrer a tothom que fos unionista i/o espanyolista? Reflexions d'una àvia mentres es menja una torradeta d'oli i pren un te.",Negativo,"['demostrat', 'pacífics', 'gandhi', 'diuen', 'radical', 'dirien', 'anéssim', 'cara', 'tapada', 'cúter', 'mà', 'amenaçant', 'carrer', 'tothom', 'fo', 'unionista', 'io', 'espanyolista', 'reflexion', 'duna', 'àvia', 'mentres', 'menja', 'torradeta', 'doli', 'pren']"
1.0959417194918624e+34,"@ginadrieguez Ho he sentit a la ràdio. El periodista flipa i ella  no no, no he volgut dir això ... Patètic",Negativo,"['sentit', 'ràdio', 'periodista', 'flipa', 'ella', 'volgut', 'dir', 'patètic']"
1.093148088238256e+33,RT @cupnacional: Això senyor @MiquelBuch és el que @desokupa va fer amb la plena col·laboració dels @mossos 👇 https://t.co/Ye5jHcVdaK,Negativo,"['senyor', 'plenum', 'col', 'laboració']"
1.0960156749951016e+18,@AstridHirsch Tal qual.. lo de que morin nens al mediterrani no lo fa tanta ràbia com un indepe...,Positivo,"['lo', 'morin', 'nens', 'mediterrani', 'lo', 'ràbia', 'indepe']"
1.0397777879330856e+34,"RT @kittlab: - Papa, es famos aquest home?  - Aquest tío es La Bomba!  - Vull una foto pal feis! https://t.co/RKoPW0YgvI",Negativo,"['papa', 'famos', 'home', 'tío', 'bomba', 'vull', 'foto', 'pal', 'feis']"
1.0454215166016594e+34,Estan tan acostumats a engatussar a la gent que es sorprenen quan es troben a algú amb criteri que no es deixa utilitzar. Es deuen pensar que la humanitat li deu alguna cosa als fills del Turull o del Forn per ser fills del Turull o del Forn? Qui s'han cregut que són???? https://t.co/8t3OosNuJ7,Negativo,"['acostumats', 'engatussar', 'gent', 'sorprenen', 'troben', 'algú', 'criteri', 'deixa', 'utilitzar', 'deuen', 'pensar', 'humanitat', 'deu', 'cosa', 'fill', 'turull', 'forn', 'fill', 'turull', 'forn', 'shan', 'cregut']"
1.0399063986525102e+18,"Aquí el cas català tampoc hi té res a veure pq ja se sap que Europa no ens mira, ningú ens observa, ningú es mou, fem política ficció i bla, bla, bla. Per tant, podem concloure que el PP espanyol s'ha abstingut per fer una gracieta, no pas pq estiguin preocupats. Ai senyor... https://t.co/6JGoKfusPZ",Positivo,"['ca', 'català', 'té', 're', 'veure', 'pq', 'se', 'europa', 'mira', 'ningú', 'observa', 'ningú', 'mou', 'política', 'ficció', 'bla', 'bla', 'bla', 'concloure', 'pp', 'espanyol', 'sha', 'abstingut', 'gracieta', 'pq', 'estiguin', 'preocupats', 'ai', 'senyor']"
1.104095612188926e+33,@Carmen140431 Mil vegades millor qualsevol senyor/a del públic que aquell sac d'interessos!,Negativo,"['mil', 'vegades', 'millor', 'qualsevol', 'senyora', 'públic', 'sac', 'dinteressos']"
1.1033357393313503e+34,M'informen pel pinganillo que els meus estimats i preciosos avis ALS QUI JO NO HAVIA AVISAT m'estaven mirant. Tot OK. #somdones #TV3 #iaraquè https://t.co/JzD9ajn5mH,Neutral,"['minformen', 'pinganillo', 'estimats', 'preciosos', 'avis', 'avisat', 'mestaven', 'mirant', 'ok']"
1.0424137157972868e+18,"Els  maderus  que varen atonyinar als nostres avis i àvies volen celebrar una  party  a #Barcelona per celebrar-ho el 29 de setembre.  Maderus  sensa armes i sobretot qui ho autoritza, siguin els mateixos que la convoquen?. Reflexioneu🤔 #OmplimSantJaume  #AcampadaPerLaLlibertat https://t.co/QjYtFLohbv",Positivo,"['maderus', 'varen', 'atonyinar', 'avis', 'àvies', 'volen', 'celebrar', 'party', 'celebrarho', 'setembre', 'maderus', 'sensa', 'armes', 'autoritza', 'siguin', 'convoquen', 'reflexioneu']"
1.103419901090431e+33,"RT @tr3sc: 🎶 La proposta musical del dia! 🎶  El Dia de la Dona, @mmarbonet cantarà al @tjoventut amb José María Vitier. https://t.co/RBYEAS…",Negativo,"['proposta', 'musical', 'dia', 'dia', 'dona', 'cantarà', 'josé', 'maría', 'vitier']"
1.1040717840793435e+34,"A Espanya, la feina no remunerada de les dones arriba al 41% del PIB quan a la Unió Europea és el 13% #8M https://t.co/LVo5MyWTsY",Neutral,"['espanya', 'feina', 'remunerada', 'dones', 'arriba', 'pib', 'unió', 'europea']"
1.103327939045847e+33,💜 🏛🎥 @eva_granados: Vivim amb esperança l'enfortiment del moviment feminista. No retrocedirem ni un milímetre assolit.  Les dones pararem aquest divendres #8M. Convençudes que la igualtat és el motor de la llibertat i de la democràcia. #Parlament #laespañaquequieresesfeminista https://t.co/mlDcWvtmWM,Negativo,"['vivim', 'esperança', 'lenfortiment', 'moviment', 'feminista', 'retrocedirem', 'milímetre', 'assolit', 'dones', 'pararem', 'divendres', 'convençudes', 'igualtat', 'motor', 'llibertat', 'democràcia']"
1.0961838773983354e+18,"Amics del @poloniatv3 cito textualment paraules de la Maruja, mare de @jcuixart i àvia de servidor:  El Jordi està moooooolt lograt  sou indispensables! #LlibertatPresosPolítics #LlibertatPresesPolítiques https://t.co/wqSvC9YTro",Positivo,"['amics', 'cito', 'textualment', 'paraules', 'maruja', 'mare', 'àvia', 'servidor', 'jordi', 'moooooolt', 'lograt', 'indispensables']"
1.0992392001578272e+34,"Avui dissabte li toca @jose_crespin, gendre d'@angelrosdomingo. Fonts ben informades asseguren que l'entesa amb Cs el 2015 s'explica pel fet que van ser els únics que li van prometre que li mantindrien la #paguetacat quan Crespín s'havia embarcat amb una senyora hipoteca",Negativo,"['avui', 'dissabte', 'toca', 'gendre', 'd', 'font', 'ben', 'informades', 'asseguren', 'lentesa', 'c', 'sexplica', 'fet', 'únics', 'prometre', 'mantindrien', 'crespín', 'shavia', 'embarcat', 'senyora', 'hipoteca']"
1.1026969378732032e+18,"Content que el Espejo- Saavedra també se les piri...  Encara recordo un dia pel carrer, anava amb el fill petit.  - Quieres un globo - me'l miro, tot taronja, ciudadanoscsi la cara del Espejo. - Sí, papa - em diu el nen, il.lusionat. - No, ni el toquis, que són feixistes  Pam de nas",Positivo,"['content', 'espejo', 'saavedra', 'se', 'piri', 'recordo', 'dia', 'carrer', 'anava', 'fill', 'petit', 'quieres', 'globo', 'mel', 'miro', 'taronja', 'ciudadanoscsi', 'cara', 'espejo', 'sí', 'papa', 'diu', 'nen', 'illusionat', 'toquis', 'feixistes', 'pam', 'na']"
1.102598049346605e+33,"@amelasadko @emparmoliner Aveure...jo estic parlant amb la senyora Moliner...ella parla del poble. Jo li he dit que no. Tu em contestes a mí, no a ella, per lo que imagino que penses com ella. Es simple...no barrut?",Negativo,"['aveurejo', 'parlant', 'senyora', 'molinerella', 'parla', 'poble', 'dit', 'tu', 'contestes', 'mí', 'ella', 'lo', 'imagino', 'pen', 'ella', 'simpleno', 'barrut']"
1.0931362257734e+31,Un estudi danès desmenteix que els nens diabètics tinguin pitjors rendiments a l’escola que la resta d’alumnes https://t.co/Zl1cU3fnOh,Neutral,"['estudi', 'danès', 'desmenteix', 'nens', 'diabètics', 'tinguin', 'pitjors', 'rendiments', 'l', 'escola', 'resta', 'd', 'alumnes']"
1.1025361008186286e+34,“El mas és nostre i fem el que volem amb ell.” La batalla diplomática de quimtorra: despilfarro y agenda oculta vía @cronicaglobal https://t.co/1tyZX2fsSr,Negativo,"['ma', 'volem', 'ell', 'batalla', 'diplomática', 'quimtorra', 'despilfarro', 'y', 'agenda', 'oculta', 'vía']"
1.0385273427323044e+34,"Vaig estar un més sense veure els meus pares . Quina força Adrià, el teu exili és la seva derrota. Et volem a casa en llibertat! #FAQSpalanteTV3 https://t.co/EQJVZsz5RR",Negativo,"['estar', 'veure', 'pares', 'força', 'adrià', 'exili', 'derrota', 'volem', 'casa', 'llibertat']"
1.098816623950074e+34,"@Societatcc Però quina veu i tonet de nen petit que té, no? Jajajaja. Tot plegat molt ridícul. Edat mental d'aquest provocador?",Negativo,"['tonet', 'nen', 'petit', 'té', 'jajajaja', 'plegat', 'ridícul', 'edat', 'mental', 'daquest', 'provocador']"
1.102840164022403e+34,"RT @soni_cats: Aquests que van en xandall de diari i no, no per fer esport, en que pensen...? Les meves reflexions al metro :) Bon dia nens!",Negativo,"['xandall', 'diari', 'esport', 'pensen', 'reflexion', 'metro', 'bon', 'dia', 'nens']"
1.0919717264712458e+34,Conec grans pensadors que han descrit meravellosament i patit el nacionalisme sense haver llegit aquests llibres de primer de carrera que diu aquest senyor. A banda que sembla que parli de Vargas Llosa com si aquest fos un indigent intel.lectual  https://t.co/WrGweRtFQi,Negativo,"['conec', 'gran', 'pensadors', 'descrit', 'meravellosament', 'patit', 'nacionalisme', 'llegit', 'llibres', 'carrera', 'diu', 'senyor', 'banda', 'sembla', 'parli', 'vargas', 'llosa', 'fo', 'indigent', 'intellectual']"
1.1028772034344878e+18,"#JoseAntonioNieto diu que la Policia Espanyola no va enviar mediadors a Catalunya per coses d’uniforme ja que segons ell, era cosa dels @mossos. No hi tindrà res a veure el passat dels grisos i la policia franquista, no? #FarsaDeJudici",Positivo,"['diu', 'policia', 'espanyola', 'enviar', 'mediadors', 'catalunya', 'cos', 'd', 'uniforme', 'segons', 'ell', 'cosa', 'tindrà', 're', 'veure', 'passat', 'grisos', 'policia', 'franquista']"
1.1025329045408686e+34,"@NinaQueral és que quant t'he vist amb el dempeus he pensat... no, dona, entre nosaltres no... 😅",Negativo,"['the', 'vist', 'dempeus', 'pensat', 'dona']"
1.1039069465565757e+34,"Segons la fiscalia, part dels missatges que difonen la imatge i dades personals de la funcionària judicial  inciten expressament a l'exercici de la violència física  contra ella #JudiciTV3CatRàdio https://t.co/1Z4kMzMWQw",Neutral,"['segons', 'fiscalia', 'part', 'missatges', 'difonen', 'imatge', 'dades', 'personal', 'funcionària', 'judicial', 'inciten', 'expressament', 'lexercici', 'violència', 'física', 'ella']"
1.0988656180511907e+34,"@elsa_artadi hereus dius?  A Veure algun noi de casa hereus amb familia molt franquista interferint amb el proces, no mes 2 per example, Llach, Puigdemont. I tenim molts mes ehhhh.",Negativo,"['hereus', 'dius', 'veure', 'noi', 'casa', 'hereus', 'familia', 'franquista', 'interferint', 'proces', 'me', 'example', 'llach', 'puigdemont', 'me', 'ehhhh']"
1.103917382102278e+18,"@XSalaimartin Gràcies per incloure pantallazo, els milers q com jo ens ha blocat no podem gaudir dels seus plors.....pobret Enric Millo!  No l’abandonis, ell mai ho faria.  #judicialademocracia #JudiciFarsa https://t.co/pqvxuzvrzO",Positivo,"['gràcies', 'incloure', 'pantallazo', 'miler', 'q', 'blocat', 'gaudir', 'plorspobret', 'enric', 'millo', 'l', 'abandonis', 'ell', 'mai', 'faria']"
1.1034448559073852e+18,"Jordi Sànchez i Jordi Cuixart s'enfronten a 20 anys de presó perquè aquesta senyora no va poder menjar-se un entrepà, tenia por dels crits de la gent i va haver de saltar un mur d'1 metre. Però no publiqueu la imatge de MONTSERRAT DEL TORO, que vol privacitat.  #judicifarsa",Positivo,"['jordi', 'sànchez', 'jordi', 'cuixart', 'senfronten', 'anys', 'presó', 'senyora', 'menjarse', 'entrepà', 'tenia', 'por', 'crits', 'gent', 'saltar', 'mur', 'd', 'metre', 'publiqueu', 'imatge', 'montserrat', 'toro', 'vol', 'privacitat']"
1.0961909919655323e+34,"@Airatarra Vaja, que no ho sabies; mare ecuatoriana i àvia colombiana. Però després els no catalans som els que hem nascut a Reus... Que ja ens coneixem i ja no preneu el pèl a ningú!!!",Negativo,"['vaja', 'sabies', 'mare', 'ecuatoriana', 'àvia', 'colombiana', 'catalan', 'nascut', 'reus', 'coneixem', 'preneu', 'pèl', 'ningú']"
1.096077731698262e+18,RT @Miquel2XTI: M'ho estic passant de puta mare amb el #FakeSuprem,Positivo,"['mho', 'passant', 'puta', 'mare']"
1.0381634988014836e+18,"Rita Segato, Judith Butler, Fina Birulés, @BelOlid, @MarinaGarces... Aquest octubre, el CCCB s'omple de dones amb La Biennal de Pensament #CiutatOberta, un cicle de conferències gratuït que gira al voltant del paper de les ciutats a l'actualitat. https://t.co/aSUY5VjD5f https://t.co/HHrKZcLU3E",Positivo,"['rita', 'segato', 'judith', 'butler', 'fina', 'birulés', 'octubre', 'cccb', 'somple', 'dones', 'biennal', 'pensament', 'cicle', 'conferències', 'gratuït', 'gira', 'voltant', 'paper', 'ciutats', 'lactualitat']"
1.0918676980265041e+34,"Raons xq et cancel·lin una Reserva d'hotel a Catalunya: - Pixar, insultar i escupir dsd el balcó - Pegar amb porres il·legals a gent pel carrer - Venir a rebentar un referéndum - Ser un Fill de puta integral - Que nos dejen actuar  A Madrid: - SER DE TV3",Positivo,"['raons', 'xq', 'cancel', 'lin', 'reserva', 'dhotel', 'catalunya', 'pixar', 'insultar', 'escupir', 'dsd', 'balcó', 'pegar', 'porres', 'il', 'legals', 'gent', 'carrer', 'venir', 'rebentar', 'referéndum', 'fill', 'puta', 'integral', 'no', 'dejen', 'actuar', 'madrid', 'tv']"
1.097766186069168e+34,"Fins al cony de tots els deures de la nena. S’ha passat la tarda fent-los xq va estar malalta. Doncs he sabut que li falta  per fer alguna cosa i no li penso dir. I si li foten un zerako, doncs zerako. Són criatures, per favor. A any que faig més radicalilla. #Nanit (i odi a...)",Negativo,"['cony', 'deures', 'nena', 's', 'passat', 'tarda', 'fentlos', 'xq', 'estar', 'malalta', 'sabut', 'falta', 'cosa', 'penso', 'dir', 'foten', 'zerako', 'zerako', 'criatures', 'favor', 'any', 'radicalilla', 'odi']"
1.0979901203330784e+18,"Menys mal del caudillo Sánchez que ens va venir a salvar amb el seu cop d'estat. Ho va fer pel nostre bé, que es veu que nosaltres no sabem votar bé i ell ens guia el camí. https://t.co/GqS2KlxJby",Positivo,"['menys', 'caudillo', 'sánchez', 'venir', 'salvar', 'cop', 'destat', 'votar', 'ell', 'guia', 'camí']"
1.102980555254182e+34,"@pilarcarracelas @EnricMillo Jo la vaig escoltar entrevistada al programa @versiorac1 el día següent. Això ho pot confirmar @toniclapes, encara que l’entrevista no la va fer ell.",Negativo,"['escoltar', 'entrevistada', 'programa', 'día', 'següent', 'pot', 'confirmar', 'l', 'entrevista', 'ell']"
1.1041123338430628e+18,"Serem un nou país i un país matriarcal. Les dones tenim la força, la valentia, la voluntat i els ovaris per aquesta república catalana. #Serem un nou país i un país feminista. #SomRepúblicaFeminista",Positivo,"['serem', 'nou', 'país', 'país', 'matriarcal', 'dones', 'força', 'valentia', 'voluntat', 'ovaris', 'república', 'catalana', 'nou', 'país', 'país', 'feminista']"
1.0425168366031256e+18,"No oblidarem mai,  Els majordoms L'odi als ulls de la Soraya La xuleria siciliana El trio del 155 Arrimadas i Iceta rient La sang d' aquell dia L'ull esbotzat Els plors Els avis tremolant Les putes porres Els vidres trencats El plorar del dia després La presó i exili  ...mai",Positivo,"['oblidarem', 'mai', 'majordoms', 'lodi', 'ull', 'soraya', 'xuleria', 'siciliana', 'trio', 'arrimadas', 'iceta', 'rient', 'sang', 'd', 'dia', 'lull', 'esbotzat', 'plors', 'avis', 'tremolant', 'putes', 'porres', 'vidres', 'trencats', 'plorar', 'dia', 'presó', 'exili', 'mai']"
1.0977900046869177e+34,"Si, si.. Tots som feixistes, menys tu, en Puigdemony i en Torra.. aixó ja ho sabem.Pero tu creus que en Tajani parla per ell sol, o que?  Aquestes decisions son discutides per la cúpula de la UE avans de comunicarles. Aquest raonament tant simplistaque fás demostra moltes coses. https://t.co/c7W5wHz0dK",Negativo,"['feixistes', 'menys', 'tu', 'puigdemony', 'torra', 'aixó', 'sabempero', 'tu', 'creus', 'tajani', 'parla', 'ell', 'sol', 'decision', 'discutides', 'cúpula', 'ue', 'avans', 'comunicarles', 'raonament', 'simplistaque', 'fás', 'demostra', 'cos']"
1.0414120930717775e+18,"Fà pocs minuts als #Lledoners la germana del nostre MHP legítim @KRLS, @mpuigdemontc amb @Pesacapsada 🤡 #NoSurrender #LlibertatOstatgesPolítics #NiUnPasEnrere #SomRepública #NiOblitNiPerdó #TardorCalenta #OmplimSantJaume #TotsASantJaume https://t.co/ipkpIn5MIU",Positivo,"['fà', 'minuts', 'germana', 'mhp', 'legítim']"
1.1029705222903235e+34,Detingut el porter d'una discoteca de Reus acusat de lesionar dues dones diumenge a la matinada. L’home ha quedat en llibertat després de declarar a comissaria https://t.co/hQcXD8goS1 https://t.co/sSvhHRKRnL,Neutral,"['detingut', 'porter', 'duna', 'discoteca', 'reus', 'acusat', 'lesionar', 'due', 'dones', 'diumenge', 'matinada', 'l', 'home', 'quedat', 'llibertat', 'declarar', 'comissaria']"
1.097993192052609e+33,"@JaumeAlonsoCuev Els estafadors que van fer el fals Referèndum tampoc, aquell home va sortit i es va jugar la seva vida, com molts de nosaltres, no mereixem la traició al poble.",Negativo,"['estafadors', 'fals', 'referèndum', 'home', 'sortit', 'jugar', 'vida', 'mereixem', 'traició', 'poble']"
1.0442699089750712e+18,"RT @CataloniaNewss: El 29S nosaltres serem a Sant Jaume...per ella, per tots #29STothomAlCarrer #29sept https://t.co/UUp8Q7BBOh",Positivo,"['s', 'serem', 'sant', 'jaumeper', 'ella']"
1.1033504296001781e+34,"@natzafarre A mi em va molar, perquè al final va quedar clar que els homes a aquell debat sobraven, en tant que homes, però també per les seves aportacions insubstancials. I la @Barcelo_neta va defensar-ho tot tant bé que 🥰",Neutral,"['mi', 'molar', 'final', 'quedar', 'clar', 'home', 'debat', 'sobraven', 'home', 'aportacions', 'insubstancials', 'defensarho']"
1.0990859556324556e+18,#Mes324 #JudiciTV3CatRàdio #JudiciProcés #JudiciFARSA Vergonya absoluta el judici del Major Trapero. Com pot ser acusat ell i altres càrrecs de Mossos d'organització criminal? VERGONYA Ñ.,Positivo,"['vergonya', 'absoluta', 'judici', 'major', 'trapero', 'pot', 'acusat', 'ell', 'càrrecs', 'mossos', 'dorganització', 'criminal', 'vergonya', 'ñ']"
1.0961343473783153e+34,"🔴Aquest dijous l'@illaderobinson truca a Montse Bassa, germana de @dolorsbassac  El primer dia del #judici1O es va demostrar que els nostres advocats són molt bons i que hi ha una vulneració de drets fonamentals  @elpuntavuitv https://t.co/ClLv3uyiTg https://t.co/SrHB8G6fXr",Negativo,"['dijous', 'l', 'truca', 'montse', 'bassa', 'germana', 'dia', 'demostrar', 'advocats', 'bons', 'vulneració', 'drets', 'fonamentals']"
1.0979825658169836e+34,"@paquifer1969 No sabia qie tenies un fill, quina edat te?",Negativo,"['sabia', 'qie', 'tenies', 'fill', 'edat']"
1.10309081416568e+34,"La feina de casa la fem desproporcionadament les dones, sense rebre res a canvi. El 8 de març no la farem , Patsili Toledo, activista de la Vaga Feminista ▶ https://t.co/tuR8cH0pOq #SomDones https://t.co/VwacM4JnUN",Neutral,"['feina', 'casa', 'desproporcionadament', 'dones', 'rebre', 're', 'canvi', 'març', 'farem', 'patsili', 'toledo', 'activista', 'vaga', 'feminista']"
1.1029483036023604e+18,@JMV1714 Com pensar que l´estat es saltaria aquesta Constitució que tan valoren i per la qual els val tot?Des de quan anar a votar ha de ser perillós?Per cert el dia 1O nens no hi havia gaires.Per cert a un pare q estima als seus fills li agradaria poder ensenyar-li valors democràtics.,Positivo,"['pensar', 'l', 'saltaria', 'constitució', 'valoren', 'val', 'totdes', 'votar', 'perillósper', 'cert', 'dia', 'nens', 'gairesper', 'cert', 'pare', 'q', 'estima', 'fill', 'agradaria', 'ensenyarli', 'valor', 'democràtics']"
1.0960010669807737e+34,"@josepalay @QuimTorraiPla I tant noi. Es molt millor la nazinacio catalana de raça superior, i on tota la resta son besties i  colonos  que hi ha que fotra fora del pais.",Negativo,"['noi', 'millor', 'nazinacio', 'catalana', 'raça', 'superior', 'resta', 'besties', 'colonos', 'fotra', 'pais']"
1.1037387145582673e+34,"@sempresaludava Doncs noi pots marxar sin problemas, amb el teu pasaport español (que segur ja has fet servir mes d'un cop) no tindras cap problema, el mon es molt grand bon viatge p endollat.",Negativo,"['noi', 'pot', 'marxar', 'sin', 'problemas', 'pasaport', 'español', 'segur', 'fet', 'servir', 'me', 'dun', 'cop', 'tindras', 'cap', 'problema', 'grand', 'bon', 'viatge', 'p', 'endollat']"
1.10375355671953e+32,"@macadamia67 @sempresaludava @EnricMillo No home, al maleter va el covard de Puigdemont.",Negativo,"['home', 'maleter', 'covard', 'puigdemont']"
1.103691881827967e+33,"@albertdmcat Si la gent no tingués per menjar ja s'hauria fet la revolució però som una societat benestant i ens agradi o no, hem de lluitar amb aquest handicap. La por a l'atur és molt forta. Diga-li a un nen d'avui dia que no li regalaràs X per Reis però que ho fas per ell..",Negativo,"['gent', 'tingués', 'menjar', 'shauria', 'fet', 'revolució', 'societat', 'benestant', 'agradi', 'lluitar', 'handicap', 'por', 'latur', 'forta', 'digali', 'nen', 'davui', 'dia', 'regalaràs', 'x', 'real', 'ell']"
1.0921536018023342e+34,"I, per cert,  aquest senyor  a qui et refereixes com si fos un indigent intel.lectual, és Doctor en Sociologia, professor titular a la Carlos III, i expert conegut internacionalment en nacionalisme i terrorisme. https://t.co/RmGW2R9v5L",Positivo,"['cert', 'senyor', 'refereixes', 'fo', 'indigent', 'intellectual', 'doctor', 'sociologia', 'professor', 'titular', 'carlos', 'iii', 'expert', 'conegut', 'internacionalment', 'nacionalisme', 'terrorisme']"
1.1034308012811631e+34,"Elena Yeste sobre l'obra  Dones que surten del paper : “Són dones que, a més de la seva activitat periodística, tenien una visibilitat en el món públic. Dones que es fan veure, que passen d'una invisibilitat a una visibilitat” 📺 https://t.co/385AnjJpX5 #Més324 #JudiciTV3CatRàdio https://t.co/0w1MyHPwp2",Neutral,"['elena', 'yeste', 'lobra', 'dones', 'surten', 'paper', 'dones', 'activitat', 'periodística', 'tenien', 'visibilitat', 'món', 'públic', 'dones', 'veure', 'passen', 'duna', 'invisibilitat', 'visibilitat']"
1.1040072047792495e+34,"Avui #8demarç i sempre volem transmetre a totes les nenes que siguin lliures per escriure la seva pròpia història, plena d’aventures, superacions i diversió. 💪 Us proposem quatre lectures inspiradores perquè ens ajudin a somiar en el que podem arribar a fer! 💜 https://t.co/OCuMV6zQOk",Negativo,"['avui', 'sempre', 'volem', 'transmetre', 'nenes', 'siguin', 'lliures', 'escriure', 'pròpia', 'història', 'plenum', 'd', 'aventures', 'superacions', 'diversió', 'proposem', 'quatre', 'lecture', 'inspiradores', 'ajudin', 'somiar', 'arribar']"
1.1034081452280668e+18,"@GemmaSolde @AdaColau @xaviertrias Nop. Tampoc ho van fer. Perquè és quelcom que no es pot fer des d’un ajuntament: i ella ho sabia i tot i així va fer una campanya barroera mentint descaradament i dient que la qüestió de l’habitatge era únicament voluntat política i la realitat, un cop més, la desmenteix.",Positivo,"['nop', 'pot', 'd', 'ajuntament', 'ella', 'sabia', 'campanya', 'barroera', 'mentint', 'descaradament', 'dient', 'qüestió', 'l', 'habitatge', 'únicament', 'voluntat', 'política', 'realitat', 'cop', 'desmenteix']"
1.0961361791818955e+34,"@IsabelcastroG De debò que si, doncs ens queda molt treball, aquestos agafaran tots els llocs possibles, fins i tot a les europees, serà molt complicat companya fer-los fora, i dona ràbia que la gent sigui tan cega que no vegi l’estafa, molta pedra tenim que picar.",Negativo,"['debò', 'queda', 'treball', 'aquestos', 'agafaran', 'llocs', 'possible', 'europees', 'serà', 'complicat', 'companya', 'ferlos', 'dona', 'ràbia', 'gent', 'sigui', 'cega', 'vegi', 'l', 'estafa', 'pedra', 'picar']"
1.103309815114281e+33,RT @noembloqueucoi: @avecesensayo I a un home. Se'n diu ser educat.,Negativo,"['home', 'sen', 'diu', 'educat']"
1.102985941579432e+33,"A partir de les 22h, entrevista a Dolors Català, presidenta de l'Associació de Dones del Món Rural, Pageses i Ramaderes de Catalunya, i Maribel Cera, presidenta de l'Associació Catalana de Dones de la Mar 📺 https://t.co/oLfkzl3O42 #Més324 #JudiciTV3CatRàdio https://t.co/APuMOrTnhP",Neutral,"['partir', 'h', 'entrevista', 'dolor', 'català', 'presidenta', 'lassociació', 'dones', 'món', 'rural', 'page', 'ramaderes', 'catalunya', 'maribel', 'cera', 'presidenta', 'lassociació', 'catalana', 'dones', 'mar']"
1.1041501476578795e+34,"@RaiLopezCalvet @KRLS Res noi, Keep calm. la republica no existeix, ja ho sapigeu, va ser tot un farol res mes.",Negativo,"['re', 'noi', 'keep', 'calm', 'republica', 'existeix', 'sapigeu', 'farol', 're', 'me']"
